"gs_id","gs_pmid","gs_name","name","gs_description","ensembl_gene","gene_symbol","excel_gene_symbol","entrez_gene","ensembl_in_ref","symbol_in_ref"
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000150281","CTF1","'CTF1",1489,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000035664","DAPK2","'DAPK2",23604,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000166444","DENND2B","'DENND2B",6764,TRUE,FALSE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000175084","DES","'DES",1674,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000198947","DMD","'DMD",1756,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000104936","DMPK","'DMPK",1760,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000134769","DTNA","'DTNA",1837,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000100842","EFS","'EFS",10278,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000156976","EIF4A2","'EIF4A2",1974,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000108515","ENO3","'ENO3",2027,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000182580","EPHB3","'EPHB3",2049,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000065361","ERBB3","'ERBB3",2065,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000121769","FABP3","'FABP3",2170,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000160752","FDPS","'FDPS",2224,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000138685","FGF2","'FGF2",2247,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000022267","FHL1","'FHL1",2273,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000119782","FKBP1B","'FKBP1B",2281,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000177731","FLII","'FLII",2314,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000284571","FLII","'FLII",2314,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000184481","FOXO4","'FOXO4",4303,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000134363","FST","'FST",10468,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000266964","FXYD1","'FXYD1",5348,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000171298","GAA","'GAA",2548,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000034713","GABARAPL2","'GABARAPL2",11345,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000099860","GADD45B","'GADD45B",4616,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000265107","GJA5","'GJA5",2702,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000087258","GNAO1","'GNAO1",2775,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000211445","GPX3","'GPX3",2878,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000148180","GSN","'GSN",2934,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000113070","HBEGF","'HBEGF",1839,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000108840","HDAC5","'HDAC5",10014,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000130528","HRC","'HRC",3270,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000170276","HSPB2","'HSPB2",3316,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000152137","HSPB8","'HSPB8",26353,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000006652","IFRD1","'IFRD1",3475,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000017427","IGF1","'IGF1",3479,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000146674","IGFBP3","'IGFBP3",3486,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000163453","IGFBP7","'IGFBP7",3490,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000135424","ITGA7","'ITGA7",3679,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000150093","ITGB1","'ITGB1",3688,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000132470","ITGB4","'ITGB4",3691,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000082781","ITGB5","'ITGB5",3693,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000143473","KCNH1","'KCNH1",3756,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000055118","KCNH2","'KCNH2",3757,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000140859","KIFC3","'KIFC3",3801,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000102554","KLF5","'KLF5",688,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000196569","LAMA2","'LAMA2",3908,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000133424","LARGE1","'LARGE1",9215,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000122367","LDB3","'LDB3",11155,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000134324","LPIN1","'LPIN1",23175,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000130592","LSP1","'LSP1",4046,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000288199","LSP1","'LSP1",4046,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000188130","MAPK12","'MAPK12",6300,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000084764","MAPRE3","'MAPRE3",22924,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000198125","MB","'MB",4151,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000068305","MEF2A","'MEF2A",4205,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000081189","MEF2C","'MEF2C",4208,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000116604","MEF2D","'MEF2D",4209,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000158186","MRAS","'MRAS",22808,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000134571","MYBPC3","'MYBPC3",4607,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000133055","MYBPH","'MYBPH",4608,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000111046","MYF6","'MYF6",4618,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000109061","MYH1","'MYH1",4619,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000133392","MYH11","'MYH11",4629,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000276480","MYH11","'MYH11",4629,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000125414","MYH2","'MYH2",4620,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000109063","MYH3","'MYH3",4621,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000264424","MYH4","'MYH4",4622,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000092054","MYH7","'MYH7",4625,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000133020","MYH8","'MYH8",4626,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000100345","MYH9","'MYH9",4627,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000168530","MYL1","'MYL1",4632,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000111245","MYL2","'MYL2",4633,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000160808","MYL3","'MYL3",4634,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000198336","MYL4","'MYL4",4635,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000196465","MYL6B","'MYL6B",140465,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000106631","MYL7","'MYL7",58498,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000065534","MYLK","'MYLK",4638,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000180209","MYLPF","'MYLPF",29895,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000197879","MYO1C","'MYO1C",4641,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000122180","MYOG","'MYOG",4656,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000101605","MYOM1","'MYOM1",8736,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000036448","MYOM2","'MYOM2",9172,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000274137","MYOM2","'MYOM2",9172,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000177791","MYOZ1","'MYOZ1",58529,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000166833","NAV2","'NAV2",89797,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ASMPATCHG00000001304","NCAM1","'NCAM1",4684,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000149294","NCAM1","'NCAM1",4684,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000089250","NOS1","'NOS1",4842,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000148400","NOTCH1","'NOTCH1",4851,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000181019","NQO1","'NQO1",1728,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000099330","OCEL1","'OCEL1",79629,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000173599","PC","'PC",5091,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000178104","PDE4DIP","'PDE4DIP",9659,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000196923","PDLIM7","'PDLIM7",9260,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000152556","PFKM","'PFKM",5213,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000164708","PGAM2","'PGAM2",5224,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000100151","PICK1","'PICK1",9463,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000171033","PKIA","'PKIA",5569,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000196576","PLXNB2","'PLXNB2",23654,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000143847","PPFIA4","'PPFIA4",8497,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000119938","PPP1R3C","'PPP1R3C",5507,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000171867","PRNP","'PRNP",5621,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000143801","PSEN2","'PSEN2",5664,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000124212","PTGIS","'PTGIS",5740,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000184489","PTP4A3","'PTP4A3",11156,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000275575","PTP4A3","'PTP4A3",11156,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000100362","PVALB","'PVALB",5816,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000274665","PVALB","'PVALB",5816,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000068976","PYGM","'PYGM",5837,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000139687","RB1","'RB1",5925,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000068615","REEP1","'REEP1",65055,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000143622","RIT1","'RIT1",6016,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000196218","RYR1","'RYR1",6261,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000099194","SCD","'SCD",6319,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000151967","SCHIP1","'SCHIP1",29970,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000108823","SGCA","'SGCA",6442,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000170624","SGCD","'SGCD",6444,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000102683","SGCG","'SGCG",6445,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000178188","SH2B1","'SH2B1",25970,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000185437","SH3BGR","'SH3BGR",6450,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000068903","SIRT2","'SIRT2",22933,TRUE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000283100","SIRT2","'SIRT2",22933,FALSE,TRUE
"M5909","26771021","HALLMARK_MYOGENESIS","MYOGENESIS","Genes involved in development of skeletal muscle (myogenesis).","ENSG00000130821","SLC6A8","'SLC6A8",6535,TRUE,TRUE
